Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
SA000215_bin_686026	99.95	0.1	Neural Network (Specific Model)	11	0.904	57045	352.0537989617744	2473580	0.4	2119	95	199917	None
SA000215_bin_798328	98.4	2.11	Neural Network (Specific Model)	11	0.799	43527	336.3075313807531	3011239	0.5	2390	221	143713	None
SA000216_bin_177734	96.44	3.04	Gradient Boost (General Model)	11	0.896	8468	282.9830097087379	1949179	0.3	2060	346	32585	None
SA000216_bin_28537	85.4	0.57	Gradient Boost (General Model)	11	0.911	5261	279.80674002751033	1336674	0.34	1454	295	27012	None
SA000216_bin_93064	95.39	0.04	Neural Network (Specific Model)	11	0.891	93486	359.1388759869949	2600846	0.39	2153	52	153734	None
SA000218_bin_120281	92.28	0.04	Neural Network (Specific Model)	11	0.913	41839	354.31210443037975	2939272	0.45	2528	109	133515	None
SA000218_bin_204224	99.89	0.07	Neural Network (Specific Model)	11	0.883	77223	350.8049132947977	3295215	0.45	2768	75	221868	None
SA000218_bin_87816	99.52	0.82	Gradient Boost (General Model)	11	0.909	19917	322.84319927699954	2352923	0.49	2213	195	50396	None
SA000219_bin_26866	86.47	0.33	Neural Network (Specific Model)	11	0.9	36060	315.17753891771684	2829197	0.48	2698	155	96282	None
SA000219_bin_27246	88.15	0.69	Neural Network (Specific Model)	11	0.91	9072	302.1415770609319	2218844	0.43	2232	355	46945	None
SA000219_bin_35120	96.75	2.95	Gradient Boost (General Model)	11	0.904	10136	291.1510832383124	1692673	0.29	1754	244	28829	None
SA000220_bin_130045	77.87	5.33	Gradient Boost (General Model)	11	0.899	2437	274.44347063978967	1043816	0.33	1141	423	20157	None
SA000221_bin_101156	99.93	0.14	Gradient Boost (General Model)	11	0.869	78555	306.8704081632653	2073255	0.41	1960	41	208982	None
SA000221_bin_119578	99.61	0.11	Neural Network (Specific Model)	11	0.914	25446	308.42417061611377	2559078	0.44	2532	184	67549	None
SA000221_bin_199134	95.99	1.0	Gradient Boost (General Model)	11	0.888	20737	313.2802338326635	2891779	0.49	2737	232	85181	None
SA000221_bin_63626	93.04	4.67	Gradient Boost (General Model)	11	0.881	4940	289.0517584605176	1480788	0.63	1507	345	36705	None
SA000222_bin_120135	90.72	1.21	Neural Network (Specific Model)	11	0.874	11186	286.08238276299113	2319390	0.58	2367	319	59527	None
SA000222_bin_47560	98.23	1.01	Gradient Boost (General Model)	11	0.854	26655	305.10122699386505	2092728	0.4	1956	124	129037	None
SA000222_bin_6749	97.49	0.0	Gradient Boost (General Model)	11	0.902	37720	319.9392835458409	1747822	0.35	1647	93	96697	None
SA000222_bin_7	94.43	0.57	Gradient Boost (General Model)	11	0.827	37067	375.23834694858243	2832142	0.41	2081	146	192686	None
SA000225_bin_134122	88.08	3.9	Gradient Boost (General Model)	11	0.882	3022	241.042069992554	2198370	0.6	2686	767	14633	None
SA000225_bin_97203	73.05	1.93	Neural Network (Specific Model)	11	0.927	4576	321.9951361867704	3207131	0.46	3084	835	16087	None
SA000227_bin_71047	99.99	0.03	Neural Network (Specific Model)	11	0.886	80610	344.7781094527363	3514568	0.43	3015	103	170876	None
SHD1_0015	99.98	0.0	Neural Network (Specific Model)	11	0.886	4062719	350.04895104895104	4062719	0.42	3432	1	4062719	None
SHD1_0063	99.83	0.0	Neural Network (Specific Model)	11	0.892	2318083	351.6754204780171	3999847	0.45	3389	2	2318083	None
SHD1_0092	99.97	0.11	Neural Network (Specific Model)	11	0.849	2369409	328.2767726161369	2369409	0.61	2045	1	2369409	None
SHD1_0109	99.92	0.06	Neural Network (Specific Model)	11	0.882	1844818	356.85545335085413	1844818	0.65	1522	1	1844818	None
SHD1_0135	99.84	0.05	Neural Network (Specific Model)	11	0.911	1842861	334.7468656716418	1842861	0.46	1675	1	1842861	None
SHD1_0152	99.99	0.09	Neural Network (Specific Model)	11	0.916	1841872	319.25850340136054	1841872	0.39	1764	1	1841872	None
SHD1_0163	99.56	0.02	Neural Network (Specific Model)	11	0.876	864951	315.9615795090715	3034546	0.49	2811	6	1011483	None
SHD1_0210	99.87	0.09	Gradient Boost (General Model)	11	0.866	2373892	305.2654513116941	2373892	0.52	2249	1	2373892	None
SHD1_0259	99.87	0.12	Neural Network (Specific Model)	11	0.89	666030	318.50481125092523	2896574	0.41	2702	4	1366504	None
SHD1_0260	99.88	0.13	Neural Network (Specific Model)	11	0.865	108166	345.539972899729	1766696	0.62	1476	14	537663	None
SHD1_0281	99.95	0.16	Neural Network (Specific Model)	11	0.868	1910411	297.76774193548385	1910411	0.41	1860	1	1910411	None
SHD1_0300	99.99	0.18	Neural Network (Specific Model)	11	0.862	3297590	305.08772493573264	3297590	0.6	3112	1	3297590	None
SHD1_0339	99.98	0.22	Neural Network (Specific Model)	11	0.87	605756	342.6873368146214	1807972	0.63	1532	4	817596	None
SHD1_0350	99.9	0.19	Neural Network (Specific Model)	11	0.875	1399127	342.0882535736482	1884149	0.64	1609	3	1399127	None
SHD1_0352	99.65	0.16	Neural Network (Specific Model)	11	0.873	2048156	327.58541341653665	2880584	0.43	2564	3	2048156	None
SHD1_0379	99.91	0.22	Neural Network (Specific Model)	11	0.864	1792701	346.4396782841823	1792701	0.62	1492	1	1792701	None
SHD1_0382	99.86	0.21	Neural Network (Specific Model)	11	0.894	517445	317.4045573403063	2844379	0.43	2677	6	729649	None
SHD1_0389	99.82	0.21	Neural Network (Specific Model)	11	0.911	1918786	336.41013824884794	1918786	0.46	1736	1	1918786	None
SHD1_0405	99.13	0.08	Neural Network (Specific Model)	11	0.846	3096280	324.8751857355126	3096280	0.47	2692	1	3096280	None
SHD1_0408	99.92	0.23	Neural Network (Specific Model)	11	0.891	1710143	324.9373134328358	2196052	0.3	2010	2	1710143	None
SHD1_0411	99.5	0.16	Neural Network (Specific Model)	11	0.894	2993668	328.5568223611622	2993668	0.43	2719	1	2993668	None
SHD1_0424	98.8	0.04	Gradient Boost (General Model)	11	0.868	2576475	306.8205338809035	2576475	0.47	2435	1	2576475	None
SHD1_0428	99.99	0.27	Neural Network (Specific Model)	11	0.899	2936570	323.8244583180316	2936570	0.51	2723	1	2936570	None
SHD1_0440	99.98	0.27	Neural Network (Specific Model)	11	0.866	2017827	340.01689976689977	2017827	0.62	1716	1	2017827	None
SHD1_0474	99.4	0.16	Neural Network (Specific Model)	11	0.9	3881965	363.02553721582063	3881965	0.46	3211	1	3881965	None
SHD1_0486	99.04	0.13	Gradient Boost (General Model)	11	0.872	625795	303.22034471105104	3081786	0.6	2959	7	1185994	None
SHD1_0489	98.42	0.01	Gradient Boost (General Model)	11	0.858	1851635	303.4623560673162	2391695	0.55	2258	4	1851635	None
SHD1_0521	99.75	0.31	Neural Network (Specific Model)	11	0.866	1820761	348.4225165562914	1820761	0.62	1510	1	1820761	None
SHD1_0550	99.99	0.37	Neural Network (Specific Model)	11	0.901	4399790	361.0575716234652	4399790	0.46	3665	1	4399790	None
SHD1_0667	99.96	0.49	Neural Network (Specific Model)	11	0.9	6077103	382.4685666387259	6077103	0.43	4772	1	6077103	None
SHD1_0673	99.9	0.43	Neural Network (Specific Model)	11	0.901	2447435	323.9246966452534	3014797	0.43	2802	3	2447435	None
SHD1_0681	99.88	0.49	Gradient Boost (General Model)	11	0.87	1871234	330.62287104622874	1871234	0.43	1644	1	1871234	None
SHD1_0690	98.59	0.24	Neural Network (Specific Model)	11	0.874	2452367	318.132	2452367	0.42	2250	1	2452367	None
SHD1_0695	100.0	0.53	Gradient Boost (General Model)	11	0.829	1629298	299.94810379241517	1629298	0.26	1503	1	1629298	None
SHD1_0702	99.51	0.44	Gradient Boost (General Model)	11	0.855	2302621	279.5495533815398	2302621	0.3	2351	1	2302621	None
SHD1_0716	100.0	0.55	Neural Network (Specific Model)	11	0.9	1335137	323.34744667097607	3329124	0.42	3094	3	1335245	None
SHD1_0801	99.75	0.61	Gradient Boost (General Model)	11	0.836	2627464	317.407712305026	2627464	0.31	2308	1	2627464	None
SHD1_0820	99.3	0.51	Neural Network (Specific Model)	11	0.88	880217	294.69151515151515	3305480	0.47	3300	5	1098836	None
SHD1_0856	96.57	0.0	Neural Network (Specific Model)	11	0.875	2800284	336.3980263157895	2800284	0.4	2432	1	2800284	None
SHD1_0863	99.49	0.59	Neural Network (Specific Model)	11	0.911	2043806	339.7592311583207	2206873	0.45	1977	2	2043806	None
SHD1_0885	96.72	0.05	Gradient Boost (General Model)	11	0.86	2115550	346.71828571428574	2115550	0.61	1750	1	2115550	None
SHD1_0893	96.79	0.08	Gradient Boost (General Model)	11	0.893	833537	312.70908505154637	3253945	0.44	3104	4	1499223	None
SHD1_1035	99.73	0.87	Gradient Boost (General Model)	11	0.869	1995533	318.3168316831683	1995533	0.39	1818	1	1995533	None
SHD1_1084	99.97	1.0	Neural Network (Specific Model)	11	0.877	2332291	311.9172760511883	2332291	0.31	2188	1	2332291	None
SHD1_1148	99.98	1.12	Neural Network (Specific Model)	11	0.91	2267325	318.94166666666666	2267325	0.38	2160	1	2267325	None
SHD1_1368	97.85	1.17	Neural Network (Specific Model)	11	0.855	783730	303.28011317704124	2629360	0.28	2474	5	784374	None
SHD1_1409	93.59	0.46	Gradient Boost (General Model)	11	0.719	2970200	408.91623454327885	4275887	0.44	2507	21	2970200	None
SHD1_1602	99.83	2.32	Neural Network (Specific Model)	11	0.866	1585856	347.15859030837004	1907664	0.62	1589	2	1585856	None
SHD1_1849	85.7	0.58	Gradient Boost (General Model)	11	0.696	53477	357.9842284739983	3614107	0.44	2346	108	189764	None
SHD1_1910	100.0	3.77	Gradient Boost (General Model)	11	0.84	1844454	293.85519591141394	1844454	0.26	1761	1	1844454	None
SHD1_1970	90.39	2.12	Neural Network (Specific Model)	11	0.881	463724	323.97908140063663	2423932	0.3	2199	14	950094	None
SHD1_1973	99.26	3.91	Gradient Boost (General Model)	11	0.887	2204344	291.3300624442462	2204344	0.31	2242	1	2204344	None
SHD1_2027	82.7	0.92	Neural Network (Specific Model)	11	0.839	548269	250.79474169741698	1938283	0.27	2168	8	797875	None
SHD1_2079	83.87	1.45	Gradient Boost (General Model)	11	0.851	220369	296.4110060189166	1212759	0.26	1163	8	602229	None
SHD1_2085	99.29	4.59	Neural Network (Specific Model)	11	0.878	449556	312.6963845521775	2596237	0.3	2434	8	749973	None
SHD1_2190	84.14	1.9	Neural Network (Specific Model)	11	0.824	315008	272.0556900726392	2446548	0.62	2478	14	413753	None
SHD1_2276	88.18	3.97	Gradient Boost (General Model)	11	0.886	121560	329.69029057406095	1572473	0.27	1411	18	318490	None
SHD1_2443	86.53	5.57	Gradient Boost (General Model)	11	0.848	374778	307.15295815295815	2257218	0.31	2079	6	616091	None
SHD1_2507	99.82	9.34	Neural Network (Specific Model)	11	0.874	1961308	316.11570247933884	2492708	0.29	2299	4	1961308	None
SRR14842320_bin_8819	86.98	3.57	Neural Network (Specific Model)	11	0.902	6305	279.76686283386147	2052699	0.3	2209	413	43578	None
SRR14842324_bin_50563	87.99	5.41	Gradient Boost (General Model)	11	0.875	31589	304.1340285824643	2698669	0.29	2589	115	90142	None
SRR14842324_bin_98577	90.74	5.35	Neural Network (Specific Model)	11	0.845	21155	285.9651609093593	3433525	0.38	3387	228	100569	None
SRR14842327_bin_8918	99.91	0.32	Neural Network (Specific Model)	11	0.851	36667	295.2544704264099	2265478	0.35	2181	114	91431	None
SRR14842332_bin_11359	99.93	0.99	Neural Network (Specific Model)	11	0.905	71775	345.74686460199644	4470173	0.44	3907	139	357820	None
SRR14842343_bin_58	99.91	0.11	Neural Network (Specific Model)	11	0.933	94380	323.31761363636366	1825067	0.45	1760	32	264704	None
SRR14842346_bin_14	99.47	0.34	Neural Network (Specific Model)	11	0.891	23077	301.32804232804233	2489083	0.29	2457	175	107219	None
SRR14842347_bin_13989	87.68	13.36	Gradient Boost (General Model)	11	0.876	30173	296.0497223624432	4014855	0.29	3962	201	120265	None
SRR14842352_bin_61351	95.01	5.39	Gradient Boost (General Model)	11	0.885	8409	301.96486825595986	1628524	0.63	1594	285	36182	None
SRR14842354_bin_6564	99.89	0.06	Neural Network (Specific Model)	11	0.907	143148	314.15424354243544	2809039	0.39	2710	55	273724	None
SRR14842355_bin_14153	95.92	0.62	Neural Network (Specific Model)	11	0.831	9898	264.5593980147294	2978697	0.35	3123	431	37338	None
SRR14842356_bin_6036	90.1	4.44	Neural Network (Specific Model)	11	0.881	9167	276.3753056234719	2305812	0.29	2454	375	52448	None
SRR14842356_bin_67	100.0	0.0	Neural Network (Specific Model)	11	0.898	153340	362.49755035383777	4444558	0.42	3674	47	276413	None
SRR14842357_bin_8812	94.3	0.42	Gradient Boost (General Model)	11	0.716	42755	398.5774518790101	3642274	0.44	2182	134	226636	None
SRR14842358_bin_8682	99.95	0.22	Neural Network (Specific Model)	11	0.898	61108	312.7603305785124	2400224	0.3	2299	76	166635	None
SRR14842359_bin_8453	97.52	4.2	Neural Network (Specific Model)	11	0.9	27024	293.41779328390754	2238873	0.29	2293	212	135602	None
SRR14842359_bin_9318	99.89	0.1	Neural Network (Specific Model)	11	0.934	101008	331.0948372615039	1892061	0.45	1782	39	194847	None
SRR14842362_bin_13698	97.91	0.48	Neural Network (Specific Model)	11	0.89	18647	325.06879109762264	2164095	0.65	1977	220	59902	None
SRR14842364_bin_133	99.93	0.0	Neural Network (Specific Model)	11	0.917	99563	328.80620608899295	1834969	0.46	1708	33	357333	None
SRR14842364_bin_9263	99.84	0.44	Neural Network (Specific Model)	11	0.91	32686	341.38297138917613	3261325	0.45	2901	162	152020	None
SRR14842366_bin_1481	90.38	0.4	Neural Network (Specific Model)	11	0.868	13759	290.27715951245364	1889749	0.39	1887	201	51304	None
SRR14842367_bin_26219	96.43	0.16	Neural Network (Specific Model)	11	0.86	42339	316.08755533694045	2239352	0.6	2033	89	125613	None
SRR14842375_bin_13690	80.09	3.8	Gradient Boost (General Model)	11	0.905	3702	248.86479902557855	1352095	0.29	1642	404	20046	None
SRR14842376_bin_127	90.62	0.81	Neural Network (Specific Model)	11	0.916	10522	303.4236031927024	1739252	0.46	1754	235	29128	None
SRR14842376_bin_190	98.07	1.14	Gradient Boost (General Model)	11	0.88	35239	334.2409568261377	1950866	0.62	1714	129	93366	None
SRR14842378_bin_11082	75.64	14.89	Gradient Boost (General Model)	11	0.874	3667	265.3864734299517	1881624	0.63	2070	558	18578	None
SRR14842379_bin_3620	99.9	1.43	Neural Network (Specific Model)	11	0.875	14775	319.20384391380315	1877203	0.63	1717	195	41663	None
SRR14842385_bin_77783	99.8	0.01	Neural Network (Specific Model)	11	0.89	49975	292.1401965856182	1900494	0.38	1933	63	134009	None
SRR14842386_bin_33180	78.53	2.99	Gradient Boost (General Model)	11	0.892	4263	265.4217540842648	2072732	0.6	2326	573	19971	None
SRR14842394_bin_5744	96.2	0.34	Neural Network (Specific Model)	11	0.88	15164	315.41391304347826	1852444	0.63	1725	192	43381	None
SRR14842398_bin_15842	97.25	3.11	Gradient Boost (General Model)	11	0.735	2571	218.60142283838016	4876160	0.52	5482	1819	20401	None
SRR14842407_bin_112381	89.85	3.97	Gradient Boost (General Model)	11	0.86	4131	253.9598028062192	2330930	0.38	2637	638	21275	None
SRR14842407_bin_60000	92.3	1.01	Gradient Boost (General Model)	11	0.936	73538	367.1815582558971	1642007	0.52	1399	27	290269	None
SRR14842415_bin_4900	76.39	1.0	Gradient Boost (General Model)	11	0.86	5930	295.5708333333333	1482348	0.65	1440	297	25301	None
SRR14842418_bin_51	91.51	3.66	Neural Network (Specific Model)	11	0.893	14627	289.95123230204507	1854976	0.33	1907	175	66132	None
SRR14842422_bin_20	99.96	0.19	Neural Network (Specific Model)	11	0.927	259743	319.9806708357021	1818110	0.39	1759	16	352790	None
SRR14842424_bin_9071	96.27	1.14	Gradient Boost (General Model)	11	0.895	12160	313.64975609756095	2153668	0.42	2050	241	55335	None
SRR14842426_bin_46804	98.98	1.42	Neural Network (Specific Model)	11	0.884	96232	312.4247714048213	2547720	0.3	2406	83	339177	None
SRR14842426_bin_91134	99.82	0.93	Gradient Boost (General Model)	11	0.881	19878	281.55230125523013	2059559	0.3	2151	178	83530	None
SRR21169622_bin_5929	99.11	0.14	Gradient Boost (General Model)	11	0.867	105262	318.8500232883093	2364868	0.5	2147	50	211767	None
SRR21169623_bin_15115	97.83	0.8	Gradient Boost (General Model)	11	0.884	34396	322.7883622712342	2330487	0.5	2131	106	104316	None
SRR21169623_bin_22996	100.0	0.19	Gradient Boost (General Model)	11	0.872	97133	313.31216361679225	2000917	0.42	1858	47	258230	None
SRR21169626_bin_7738	85.18	6.61	Gradient Boost (General Model)	11	0.905	5771	280.9102296450939	1782150	0.3	1916	400	21109	None
SRR21169627_bin_9058	95.25	0.23	Neural Network (Specific Model)	11	0.88	21145	324.42438182863714	1921096	0.62	1739	166	74354	None
SRR21169630_bin_132	98.03	0.31	Gradient Boost (General Model)	11	0.856	26669	306.72670157068063	2050702	0.4	1910	108	129037	None
SRR23153021_bin_17855	90.02	9.4	Gradient Boost (General Model)	11	0.884	5633	292.78664072632944	1529742	0.63	1542	332	26186	None
EHA01872_bin.6	98.39	0.13	Gradient Boost (General Model)	11	0.902	40565	325.8305785123967	1570519	0.27	1452	59	85792	None
EHA01882_bin.11	71.99	1.18	Gradient Boost (General Model)	11	0.87	3265	264.11694152923536	1212886	0.62	1334	384	38576	None
EHA01929_bin.60	90.41	1.04	Gradient Boost (General Model)	11	0.89	22955	319.5813813813814	1791607	0.48	1665	118	70685	None
EHA05651_bin.32	99.98	0.09	Neural Network (Specific Model)	11	0.877	88169	283.81561822125815	1787012	0.37	1844	42	141581	None
EHA05655_bin.55	77.47	2.03	Neural Network (Specific Model)	11	0.85	7712	285.05960264900665	2579679	0.28	2567	437	30861	None
ERR1913872_bin_283	81.67	3.47	Neural Network (Specific Model)	11	0.9	8967	280.9577314071696	1748346	0.29	1869	294	38191	None
ERR1914232_bin_83522	71.43	0.33	Gradient Boost (General Model)	4	0.763	5990	306.97443346891345	4133687	0.52	3442	879	37945	None
GL_01_02_bin_80717	86.21	5.25	Gradient Boost (General Model)	11	0.923	3408	252.8709523809524	1722469	0.51	2100	544	19154	None
GL_01_02_bin_98603	89.29	2.62	Gradient Boost (General Model)	11	0.902	5751	288.5756642279553	2488292	0.33	2597	552	21789	None
GL_02_02_bin_53954	92.09	2.15	Neural Network (Specific Model)	11	0.89	32758	335.9755646057016	3055689	0.44	2701	149	82404	None
GL_02_02_bin_90979	99.95	1.97	Neural Network (Specific Model)	11	0.894	20846	303.79604843849586	3194106	0.36	3138	268	99913	None
GL_02_02_bin_98755	94.77	3.89	Neural Network (Specific Model)	11	0.873	36270	318.12708768267225	4183159	0.47	3832	258	136529	None
GL_04_02_bin_17613	96.98	3.0	Gradient Boost (General Model)	11	0.876	10568	308.79105520614957	1510630	0.63	1431	221	28077	None
GL_04_03_bin_93345	86.22	1.47	Gradient Boost (General Model)	11	0.884	4124	266.8246789503071	1618781	0.43	1791	444	19112	None
GL_04_07_bin_63042	85.47	2.73	Neural Network (Specific Model)	11	0.871	7410	273.94860537190084	3646869	0.63	3872	678	50800	None
GL_04_09_bin_33354	82.75	2.87	Gradient Boost (General Model)	11	0.909	4016	261.8725542041248	1631819	0.57	1891	456	17338	None
GL_05_12_bin_35385	99.96	0.21	Neural Network (Specific Model)	11	0.867	53601	279.7536525974026	2379805	0.35	2464	102	180351	None
GL_06_04_bin_1082	98.06	0.03	Gradient Boost (General Model)	11	0.883	64865	307.46024691358025	2112465	0.57	2025	56	236159	None
GL_06_04_bin_96609	99.14	0.51	Gradient Boost (General Model)	11	0.881	49184	301.70081967213116	2251923	0.28	2196	71	150644	None
MS_05_01_bin_31185	79.83	1.71	Neural Network (Specific Model)	11	0.875	9970	294.96380642537616	2483915	0.35	2459	348	48808	None
PRJEB20308A_bin_202681	92.8	2.65	Gradient Boost (General Model)	11	0.871	10300	300.3352380952381	2169480	0.61	2100	305	48000	None
PRJEB20308B_bin_241315	93.59	0.04	Neural Network (Specific Model)	11	0.854	43743	342.6829079659706	3108063	0.46	2586	161	162419	None
PRJEB20308B_bin_471162	90.67	0.38	Neural Network (Specific Model)	11	0.826	40213	339.36882646125963	2715077	0.49	2207	136	111761	None
PRJNA738608A_bin_127545	94.33	0.17	Neural Network (Specific Model)	11	0.904	24536	314.1200161095449	2584606	0.43	2483	171	70945	None
PRJNA738608A_bin_278010	99.92	0.22	Neural Network (Specific Model)	11	0.881	29351	289.7275348390197	2050530	0.38	2081	105	108446	None
