user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
SRR14842377_bin_22	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Anaerobiospirillum;s__Anaerobiospirillum succiniciproducens	GCF_000482845.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Anaerobiospirillum;s__Anaerobiospirillum succiniciproducens	96.13	0.827	GCF_000482845.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Anaerobiospirillum;s__Anaerobiospirillum succiniciproducens	96.13	0.827	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Anaerobiospirillum;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	95.67	11	N/A	N/A
SRR14842377_bin_9142	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_A;s__Helicobacter_A rappini	GCF_001999985.1	96.19	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_A;s__Helicobacter_A rappini	97.07	0.784	GCF_001999985.1	96.19	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_A;s__Helicobacter_A rappini	97.07	0.784	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000686565.1, s__Helicobacter_A bilis, 95.0, 96.51, 0.79; GCF_900198365.1, s__Helicobacter_A bilis_B, 95.98, 95.31, 0.726	93.43	11	N/A	N/A
SRR14842378_bin_16092	d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina;s__Sarcina perfringens	GCF_016027375.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina;s__Sarcina perfringens	97.17	0.823	GCF_016027375.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina;s__Sarcina perfringens	97.17	0.823	d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_034439435.1, s__Sarcina sp034439435, 95.0, 88.22, 0.362; GCA_034421775.1, s__Sarcina perfringens_B, 95.0, 88.83, 0.371; GCF_029267215.1, s__Sarcina sp029267215, 95.0, 84.1, 0.156; GCF_029258205.1, s__Sarcina sp029258205, 95.0, 92.26, 0.589; GCF_050509515.1, s__Sarcina sp050509515, 95.0, 85.5, 0.188	75.11	11	N/A	N/A
SRR14842378_bin_16914	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Anaerobiospirillum;s__Anaerobiospirillum sp900543125	GCF_023050945.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Anaerobiospirillum;s__Anaerobiospirillum sp900543125	97.29	0.849	GCF_023050945.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Anaerobiospirillum;s__Anaerobiospirillum sp900543125	97.29	0.849	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Anaerobiospirillum;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	96.73	11	N/A	N/A
SRR14842379_bin_3620	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella intestinalis	GCF_000156175.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella intestinalis	97.28	0.826	GCF_000156175.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella intestinalis	97.28	0.826	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_958443615.1, s__Collinsella sp958443615, 95.0, 89.23, 0.351; GCA_020025115.1, s__Collinsella sp020025115, 95.0, 89.26, 0.43; GCA_900551665.1, s__Collinsella sp900551665, 95.0, 94.16, 0.726; GCA_963560155.1, s__Collinsella sp963560155, 95.0, 90.03, 0.438; GCA_902470815.1, s__Collinsella sp902470815, 95.0, 86.25, 0.214; GCA_029264355.1, s__Collinsella sp029264355, 95.0, 88.58, 0.5; GCF_902364775.1, s__Collinsella sp902364775, 95.05, 94.82, 0.776	93.93	11	N/A	N/A
SRR14842379_bin_5235	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	GCF_003697165.2	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	97.28	0.862	GCF_036503815.1	95.84	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli_F	96.3	0.852	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__	taxonomic classification defined by topology and ANI	N/A	GCF_005843885.1, s__Escherichia sp005843885, 95.0, 93.54, 0.669; GCA_048288465.1, s__Enterobacter flexneri_B, 95.0, 95.32, 0.735; GCF_000026225.1, s__Escherichia fergusonii, 95.0, 94.18, 0.469; GCF_004211955.1, s__Escherichia sp004211955, 95.0, 93.71, 0.667; GCF_002900365.1, s__Escherichia marmotae, 95.0, 91.75, 0.581; GCF_902498915.1, s__Escherichia ruysiae, 95.0, 93.54, 0.68; GCA_041890495.1, s__Escherichia boydii, 95.0, 98.08, 0.493; GCA_047199055.1, s__ECMA0423 sp047199055, 95.0, 96.66, 0.803; GCA_011881725.1, s__Escherichia coli_E, 95.0, 93.0, 0.629; GCF_000759775.1, s__Escherichia albertii, 95.0, 91.55, 0.486; GCA_047199095.1, s__G047199095 sp047199095, 95.0, 96.11, 0.827; GCA_042434945.1, s__Escherichia hormaechei_A, 95.0, 98.17, 0.495; GCA_047199115.1, s__G047199115 sp047199115, 95.0, 96.66, 0.593; GCF_002965065.1, s__Escherichia sp002965065, 95.0, 94.97, 0.659; GCF_014836715.1, s__Escherichia whittamii, 95.0, 92.78, 0.627; GCA_048288485.1, s__Enterobacter flexneri_A, 95.0, 96.52, 0.859	69.4	11	N/A	N/A
SRR14842380_bin_6952	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus johnsonii_A	GCF_013487865.1	95.19	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus johnsonii_A	95.68	0.814	GCF_014058685.1	96.93	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus sp910589675	95.93	0.804	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	taxonomic classification defined by topology and ANI	N/A	GCF_000159355.1, s__Lactobacillus johnsonii, 95.0, 95.42, 0.773; GCA_945980025.1, s__Lactobacillus sp945980025, 95.0, 95.18, 0.435; GCF_000014425.1, s__Lactobacillus gasseri, 95.0, 87.22, 0.294; GCF_001436695.1, s__Lactobacillus taiwanensis, 95.0, 89.41, 0.39; GCF_032376765.1, s__Lactobacillus sp910589175, 95.0, 95.68, 0.784; GCA_947575965.1, s__Lactobacillus sp947575965, 96.23, 94.01, 0.444; GCA_949888035.1, s__Lactobacillus johnsonii_B, 95.0, 95.8, 0.426; GCA_048407585.1, s__Lactobacillus johnsonii_C, 96.33, 95.66, 0.725; GCA_947565635.1, s__Lactobacillus sp947565635, 95.0, 91.72, 0.449; GCF_003584685.1, s__Lactobacillus paragasseri, 95.0, 87.27, 0.303; GCA_947568765.1, s__Lactobacillus sp947568765, 95.0, 94.46, 0.612; GCA_947641735.1, s__Lactobacillus sp947641735, 95.0, 92.81, 0.452; GCA_946579245.1, s__Lactobacillus sp946579245, 95.0, 94.8, 0.404; GCF_947539375.1, s__Lactobacillus isalae, 95.0, 88.09, 0.345; GCF_046718855.1, s__Lactobacillus sp948948975, 96.26, 95.01, 0.772	69.92	11	N/A	N/A
SRR14842380_bin_93	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus sp900765635	GCF_949152225.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus sp900765635	99.09	0.926	GCF_949152225.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus sp900765635	99.09	0.926	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	92.34	11	N/A	N/A
SRR14842380_bin_9740	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus murinus	GCF_001591685.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus murinus	96.87	0.753	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have incongruent species assignments	GCF_001434535.1, s__Ligilactobacillus animalis, 95.0, 90.9, 0.661; GCA_910587695.1, s__Ligilactobacillus sp910587695, 95.0, 91.98, 0.647	95.23	11	N/A	N/A
SRR14842381_bin_24489	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium globosum	GCF_000741295.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium globosum	96.27	0.809	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have incongruent species assignments	GCF_000771225.1, s__Bifidobacterium pseudolongum, 95.0, 93.91, 0.767; GCF_004155535.1, s__Bifidobacterium pseudolongum_C, 95.08, 94.75, 0.799	93.61	11	N/A	N/A
SRR14842381_bin_24490	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum	GCF_000196555.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum	96.61	0.761	GCF_000269965.1	95.05	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium infantis	96.07	0.713	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__	taxonomic classification defined by topology and ANI	N/A	GCF_959020155.1, s__Bifidobacterium sp959020155, 95.0, 93.32, 0.453; GCF_001025175.1, s__Bifidobacterium breve, 95.0, 88.35, 0.282; GCA_022739095.1, s__Bifidobacterium sp022739095, 95.0, 94.76, 0.59	90.32	11	N/A	N/A
SRR14842383_bin_10318	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella intestinalis	GCF_000156175.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella intestinalis	97.42	0.76	GCF_000156175.1	95.0	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella intestinalis	97.42	0.76	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_902364775.1, s__Collinsella sp902364775, 95.05, 95.2, 0.699; GCA_963560155.1, s__Collinsella sp963560155, 95.0, 91.17, 0.396; GCA_902470815.1, s__Collinsella sp902470815, 95.0, 89.05, 0.184; GCA_958443615.1, s__Collinsella sp958443615, 95.0, 90.51, 0.304; GCA_900551665.1, s__Collinsella sp900551665, 95.0, 94.5, 0.647; GCA_029264355.1, s__Collinsella sp029264355, 95.0, 89.38, 0.455; GCA_020025115.1, s__Collinsella sp020025115, 95.0, 89.37, 0.374	91.4	11	N/A	N/A
SRR14842384_bin_7399	d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina;s__Sarcina sp963559995	GCA_963559995.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina;s__Sarcina sp963559995	99.95	0.932	GCA_963559995.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina;s__Sarcina sp963559995	99.95	0.932	d__Bacteria;p__Bacillota;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900456775.1, s__Sarcina ventriculi, 95.0, 84.16, 0.242; GCA_030526875.1, s__Sarcina perfringens_A, 95.0, 89.91, 0.644	95.05	11	N/A	N/A
SRR14842385_bin_13081	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus ruminis	GCF_900113455.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus ruminis	96.24	0.79	GCF_900113455.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus ruminis	96.24	0.79	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_036846325.1, s__Ligilactobacillus sp036846325, 95.0, 90.29, 0.587; GCA_041854925.1, s__Ligilactobacillus sp041854925, 95.0, 94.18, 0.782	96.25	11	N/A	N/A
SRR14842385_bin_42179	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Parasutterella;s__Parasutterella excrementihominis	GCF_000205025.1	95.74	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Parasutterella;s__Parasutterella excrementihominis	99.09	0.861	GCA_002492145.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Parasutterella;s__Parasutterella sp900552195	95.44	0.694	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Parasutterella;s__	taxonomic classification defined by topology and ANI	N/A	GCF_900766055.1, s__Parasutterella sp900766055, 95.0, 92.11, 0.585; GCA_900554375.1, s__Parasutterella sp900554375, 95.0, 88.77, 0.283; GCA_019113195.1, s__Parasutterella gallistercoris, 95.0, 91.16, 0.578	82.32	11	N/A	N/A
SRR14842385_bin_42549	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae	GCF_002222615.2	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae	99.21	0.854	GCF_002222615.2	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae	99.21	0.854	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900761785.1, s__Bacteroides sp900761785, 95.0, 83.68, 0.17; GCF_014750685.1, s__Bacteroides sp014750685, 95.0, 82.58, 0.154; GCF_001314995.1, s__Bacteroides ovatus, 95.0, 83.47, 0.151; GCF_012113595.1, s__Bacteroides faecium, 95.0, 84.17, 0.219; GCF_903181435.1, s__Bacteroides sp900765785, 95.0, 84.11, 0.185; GCF_900130125.1, s__Bacteroides congonensis, 95.0, 84.04, 0.201; GCF_042854785.1, s__Bacteroides sp902491285, 95.0, 84.1, 0.215; GCF_024623065.1, s__Bacteroides acidifaciens, 95.0, 83.69, 0.15; GCA_900556625.1, s__Bacteroides sp900556625, 95.0, 92.56, 0.452	90.08	11	N/A	N/A
SRR14842385_bin_51938	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	GCF_900167555.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	97.65	0.857	GCF_900167555.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	97.65	0.857	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_018784445.1, s__Gemmiger sp900540775, 95.0, 88.76, 0.331; GCA_934502625.1, s__Gemmiger sp934502625, 95.0, 88.77, 0.261; GCF_024462815.1, s__Gemmiger sp900554145, 95.0, 87.28, 0.219; GCA_025757985.1, s__Gemmiger sp900540595, 95.0, 89.0, 0.338	79.42	11	N/A	N/A
SRR14842385_bin_65527	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptacetobacter;s__Peptacetobacter hiranonis	GCF_008151785.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptacetobacter;s__Peptacetobacter hiranonis	95.99	0.756	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptacetobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have incongruent species assignments	GCF_047807365.1, s__Peptacetobacter sp900539645, 95.0, 95.88, 0.777; GCF_029264495.1, s__Peptacetobacter sp029264495, 95.0, 84.43, 0.153; GCF_047528295.1, s__Peptacetobacter sp900550335, 95.0, 92.05, 0.572	89.8	11	N/A	N/A
SRR14842385_bin_66250	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;s__Faecalibacillus intestinalis	GCF_003024685.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;s__Faecalibacillus intestinalis	98.7	0.84	GCF_003024685.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;s__Faecalibacillus intestinalis	98.7	0.84	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003024675.1, s__Faecalibacillus faecis, 95.0, 92.26, 0.376; GCA_958421935.1, s__Faecalibacillus sp900544435, 95.0, 93.64, 0.555; GCA_030540195.1, s__Faecalibacillus sp030540195, 95.0, 91.28, 0.339; GCA_963618275.1, s__Faecalibacillus sp963618275, 95.0, 92.34, 0.514	60.38	11	N/A	N/A
SRR14842385_bin_73099	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis	GCA_001312505.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis	96.67	0.71	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have incongruent species assignments	GCA_934309345.1, s__Mediterraneibacter sp934309345, 95.0, 94.12, 0.661	80.74	11	N/A	N/A
SRR14842385_bin_76022	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus mucosae	GCF_001436025.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus mucosae	96.95	0.865	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have incongruent species assignments	GCF_046939755.1, s__Limosilactobacillus mucosae_A, 95.0, 91.29, 0.717; GCF_039906175.1, s__Limosilactobacillus allomucosae, 95.0, 94.85, 0.86; GCF_947381555.1, s__Limosilactobacillus pulli, 95.0, 87.87, 0.454	96.47	11	N/A	N/A
SRR14842385_bin_76060	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella sp900556915	GCF_024460475.1	95.94	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella sp900556915	97.56	0.784	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have incongruent species assignments	GCF_003458715.1, s__Holdemanella sp003458715, 95.0, 89.14, 0.46; GCF_934754935.1, s__Holdemanella sp934754935, 95.0, 89.99, 0.547; GCA_938036765.1, s__Holdemanella sp900547815, 95.0, 90.53, 0.545; GCF_009696075.1, s__Holdemanella porci, 95.0, 95.99, 0.667; GCF_014306155.1, s__Holdemanella hominis, 95.87, 95.66, 0.698; GCA_003436425.1, s__Holdemanella sp003436425, 95.0, 94.02, 0.696; GCF_900754615.1, s__Holdemanella sp900754615, 95.0, 89.27, 0.449; GCF_934772795.1, s__Holdemanella sp934772795, 95.18, 92.84, 0.655; GCF_000156655.1, s__Holdemanella biformis, 95.0, 91.79, 0.593	68.7	11	N/A	N/A
